,id,conversation_id,referenced_tweets.replied_to.id,referenced_tweets.retweeted.id,referenced_tweets.quoted.id,author_id,in_reply_to_user_id,retweeted_user_id,quoted_user_id,created_at,text,lang,source,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,reply_settings,possibly_sensitive,withheld.scope,withheld.copyright,withheld.country_codes,entities.annotations,entities.cashtags,entities.hashtags,entities.mentions,entities.urls,context_annotations,attachments.media,attachments.media_keys,attachments.poll.duration_minutes,attachments.poll.end_datetime,attachments.poll.id,attachments.poll.options,attachments.poll.voting_status,attachments.poll_ids,author.id,author.created_at,author.username,author.name,author.description,author.entities.description.cashtags,author.entities.description.hashtags,author.entities.description.mentions,author.entities.description.urls,author.entities.url.urls,author.location,author.pinned_tweet_id,author.profile_image_url,author.protected,author.public_metrics.followers_count,author.public_metrics.following_count,author.public_metrics.listed_count,author.public_metrics.tweet_count,author.url,author.verified,author.withheld.scope,author.withheld.copyright,author.withheld.country_codes,geo.coordinates.coordinates,geo.coordinates.type,geo.country,geo.country_code,geo.full_name,geo.geo.bbox,geo.geo.type,geo.id,geo.name,geo.place_id,geo.place_type,__twarc.retrieved_at,__twarc.url,__twarc.version,Unnamed: 73,matching_rules
313293,1573055618956824576,1573055618956824576,,1.572517735e+18,,2959397194,,1.957610664e+09,,2022-09-22T21:04:20.000Z,Flights from Moscow to Istanbul sold out after Putin's  speech. A sign of flagging morale.,en,Twitter for Android,12514,109,151,1615,everyone,False,,,,"[{""start"": 13, ""end"": 18, ""probability"": 0.9446, ""type"": ""Place"", ""normalized_text"": ""Moscow""}, {""start"": 23, ""end"": 30, ""probability"": 0.9555, ""type"": ""Place"", ""normalized_text"": ""Istanbul""}, {""start"": 47, ""end"": 51, ""probability"": 0.9625, ""type"": ""Person"", ""normalized_text"": ""Putin""}]",,,,,"[{""domain"": {""id"": ""123"", ""name"": ""Ongoing News Story"", ""description"": ""Ongoing News Stories like 'Brexit'""}, ""entity"": {""id"": ""1484601166080081920"", ""name"": ""Russo-Ukrainian conflict""}}, {""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""35"", ""name"": ""Politician"", ""description"": ""Politicians in the world, like Joe Biden""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""1070032753834438656"", ""name"": ""Political figures"", ""description"": ""Politician""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""1542094279727652864"", ""name"": ""Russian political figures""}}]",,,,,,,,,2959397194,2015-01-03T23:50:10.000Z,lukereddevil7,Unitedinho ⚽,🇫🇷 🤝 🇬🇧 || 🇩🇪 🇱🇺 || Metz\n☨ || 🇵🇱 ♥ 🇭🇺,,,,,,Sötétség,,https://pbs.twimg.com/profile_images/1542438914446721024/63Kt2ZRB_normal.jpg,False,670,2389,21,28788,,False,,,,,,,,,,,,,,,2022-09-22T21:04:23+00:00,https://api.twitter.com/2/tweets/search/stream?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type,2.11.3,,"""[{""id"": ""1572745924216254464"", ""tag"": """"}]"""
318758,1573056375906832385,1573056375906832385,,1.572568783e+18,,2959397194,,80571323.0,,2022-09-22T21:07:20.000Z,"#Breaking: just in - The traffic jam at the border with #Russia/#Finland has pilled up to 35KM and is rising by the hour, it is the only border who is still open for Russian civilians with shengen visas, after #Putin announced he will send 300.000 new troops to #Ukraine. https://t.co/EOJ1346qDO",en,Twitter for Android,25429,2465,1521,10633,everyone,False,,,,,,"[{""start"": 0, ""end"": 9, ""tag"": ""Breaking""}, {""start"": 56, ""end"": 63, ""tag"": ""Russia""}, {""start"": 64, ""end"": 72, ""tag"": ""Finland""}, {""start"": 210, ""end"": 216, ""tag"": ""Putin""}, {""start"": 262, ""end"": 270, ""tag"": ""Ukraine""}]",,"[{""start"": 272, ""end"": 295, ""url"": ""https://t.co/EOJ1346qDO"", ""expanded_url"": ""https://twitter.com/sotiridi/status/1572568782748680194/video/1"", ""display_url"": ""pic.twitter.com/EOJ1346qDO"", ""media_key"": ""7_1572568701777346560""}]","[{""domain"": {""id"": ""67"", ""name"": ""Interests and Hobbies"", ""description"": ""Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks""}, ""entity"": {""id"": ""1037076073719025664"", ""name"": ""Traffic"", ""description"": ""Traffic""}}, {""domain"": {""id"": ""123"", ""name"": ""Ongoing News Story"", ""description"": ""Ongoing News Stories like 'Brexit'""}, ""entity"": {""id"": ""1484601166080081920"", ""name"": ""Russo-Ukrainian conflict""}}, {""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""35"", ""name"": ""Politician"", ""description"": ""Politicians in the world, like Joe Biden""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""1070032753834438656"", ""name"": ""Political figures"", ""description"": ""Politician""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""1542094279727652864"", ""name"": ""Russian political figures""}}]",[{}],"[""7_1572568701777346560""]",,,,,,,2959397194,2015-01-03T23:50:10.000Z,lukereddevil7,Unitedinho ⚽,🇫🇷 🤝 🇬🇧 || 🇩🇪 🇱🇺 || Metz\n☨ || 🇵🇱 ♥ 🇭🇺,,,,,,Sötétség,,https://pbs.twimg.com/profile_images/1542438914446721024/63Kt2ZRB_normal.jpg,False,670,2389,21,28790,,False,,,,,,,,,,,,,,,2022-09-22T21:07:24+00:00,https://api.twitter.com/2/tweets/search/stream?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type,2.11.3,,"""[{""id"": ""1572745861951819778"", ""tag"": """"}, {""id"": ""1572745924216254464"", ""tag"": """"}, {""id"": ""1572745850035802112"", ""tag"": """"}]"""
321039,1573056692467953664,1573056692467953664,,1.572568783e+18,,2959397194,,80571323.0,,2022-09-22T21:08:36.000Z,"#Breaking: just in - The traffic jam at the border with #Russia/#Finland has pilled up to 35KM and is rising by the hour, it is the only border who is still open for Russian civilians with shengen visas, after #Putin announced he will send 300.000 new troops to #Ukraine. https://t.co/EOJ1346qDO",en,Twitter for Android,25429,2465,1521,10633,everyone,False,,,,,,"[{""start"": 0, ""end"": 9, ""tag"": ""Breaking""}, {""start"": 56, ""end"": 63, ""tag"": ""Russia""}, {""start"": 64, ""end"": 72, ""tag"": ""Finland""}, {""start"": 210, ""end"": 216, ""tag"": ""Putin""}, {""start"": 262, ""end"": 270, ""tag"": ""Ukraine""}]",,"[{""start"": 272, ""end"": 295, ""url"": ""https://t.co/EOJ1346qDO"", ""expanded_url"": ""https://twitter.com/sotiridi/status/1572568782748680194/video/1"", ""display_url"": ""pic.twitter.com/EOJ1346qDO"", ""media_key"": ""7_1572568701777346560""}]","[{""domain"": {""id"": ""67"", ""name"": ""Interests and Hobbies"", ""description"": ""Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks""}, ""entity"": {""id"": ""1037076073719025664"", ""name"": ""Traffic"", ""description"": ""Traffic""}}, {""domain"": {""id"": ""123"", ""name"": ""Ongoing News Story"", ""description"": ""Ongoing News Stories like 'Brexit'""}, ""entity"": {""id"": ""1484601166080081920"", ""name"": ""Russo-Ukrainian conflict""}}, {""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""35"", ""name"": ""Politician"", ""description"": ""Politicians in the world, like Joe Biden""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""1070032753834438656"", ""name"": ""Political figures"", ""description"": ""Politician""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""1542094279727652864"", ""name"": ""Russian political figures""}}]",[{}],"[""7_1572568701777346560""]",,,,,,,2959397194,2015-01-03T23:50:10.000Z,lukereddevil7,Unitedinho ⚽,🇫🇷 🤝 🇬🇧 || 🇩🇪 🇱🇺 || Metz\n☨ || 🇵🇱 ♥ 🇭🇺,,,,,,Sötétség,,https://pbs.twimg.com/profile_images/1542438914446721024/63Kt2ZRB_normal.jpg,False,670,2389,21,28790,,False,,,,,,,,,,,,,,,2022-09-22T21:08:40+00:00,https://api.twitter.com/2/tweets/search/stream?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type,2.11.3,,"""[{""id"": ""1572745861951819778"", ""tag"": """"}, {""id"": ""1572745924216254464"", ""tag"": """"}, {""id"": ""1572745850035802112"", ""tag"": """"}]"""
321600,1573056775988908032,1573056775988908032,,1.572571366e+18,,2959397194,,80571323.0,,2022-09-22T21:08:56.000Z,"#Update: Just in - #Russia[n civilians on social media are sharing widely that they are leaving the country by plane, bus, car, and other means of transport, even by foot by the borders to the #EU, after #Putin announced he will send 300.000 new troops to #Ukraine. https://t.co/yipveJdYdi",en,Twitter for Android,5070,148,129,1593,everyone,False,,,,,,"[{""start"": 0, ""end"": 7, ""tag"": ""Update""}, {""start"": 19, ""end"": 26, ""tag"": ""Russia""}, {""start"": 193, ""end"": 196, ""tag"": ""EU""}, {""start"": 204, ""end"": 210, ""tag"": ""Putin""}, {""start"": 256, ""end"": 264, ""tag"": ""Ukraine""}]",,"[{""start"": 266, ""end"": 289, ""url"": ""https://t.co/yipveJdYdi"", ""expanded_url"": ""https://twitter.com/sotiridi/status/1572571366234423296/video/1"", ""display_url"": ""pic.twitter.com/yipveJdYdi"", ""media_key"": ""7_1572571340971843592""}]","[{""domain"": {""id"": ""123"", ""name"": ""Ongoing News Story"", ""description"": ""Ongoing News Stories like 'Brexit'""}, ""entity"": {""id"": ""1484601166080081920"", ""name"": ""Russo-Ukrainian conflict""}}, {""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""35"", ""name"": ""Politician"", ""description"": ""Politicians in the world, like Joe Biden""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""864931126132985856"", ""name"": ""Vladimir Putin"", ""description"": ""President of Russia Vladimir Putin""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""1070032753834438656"", ""name"": ""Political figures"", ""description"": ""Politician""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy view into the Semantic Core knowledge graph""}, ""entity"": {""id"": ""1542094279727652864"", ""name"": ""Russian political figures""}}]",[{}],"[""7_1572571340971843592""]",,,,,,,2959397194,2015-01-03T23:50:10.000Z,lukereddevil7,Unitedinho ⚽,🇫🇷 🤝 🇬🇧 || 🇩🇪 🇱🇺 || Metz\n☨ || 🇵🇱 ♥ 🇭🇺,,,,,,Sötétség,,https://pbs.twimg.com/profile_images/1542438914446721024/63Kt2ZRB_normal.jpg,False,670,2389,21,28791,,False,,,,,,,,,,,,,,,2022-09-22T21:08:59+00:00,https://api.twitter.com/2/tweets/search/stream?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type,2.11.3,,"""[{""id"": ""1572745861951819778"", ""tag"": """"}, {""id"": ""1572745924216254464"", ""tag"": """"}, {""id"": ""1572745850035802112"", ""tag"": """"}]"""
324185,1573057139480080384,1573057139480080384,,1.57297937e+18,,2959397194,,125775260.0,,2022-09-22T21:10:22.000Z,"As Russia's military commissariats begin rounding up reservists for the front, we're seeing fairly clear -- if inevitably anecdotal -- evidence that the call-up is falling hardest on the communities already hardest hit by the war, particularly ethnic minorities.\n\n/1",en,Twitter for Android,3968,117,100,1093,everyone,False,,,,"[{""start"": 3, ""end"": 8, ""probability"": 0.9776, ""type"": ""Place"", ""normalized_text"": ""Russia""}]",,,,,"[{""domain"": {""id"": ""123"", ""name"": ""Ongoing News Story"", ""description"": ""Ongoing News Stories like 'Brexit'""}, ""entity"": {""id"": ""1484601166080081920"", ""name"": ""Russo-Ukrainian conflict""}}]",,,,,,,,,2959397194,2015-01-03T23:50:10.000Z,lukereddevil7,Unitedinho ⚽,🇫🇷 🤝 🇬🇧 || 🇩🇪 🇱🇺 || Metz\n☨ || 🇵🇱 ♥ 🇭🇺,,,,,,Sötétség,,https://pbs.twimg.com/profile_images/1542438914446721024/63Kt2ZRB_normal.jpg,False,670,2389,21,28792,,False,,,,,,,,,,,,,,,2022-09-22T21:10:25+00:00,https://api.twitter.com/2/tweets/search/stream?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type,2.11.3,,"""[{""id"": ""1572745850035802112"", ""tag"": """"}]"""
324361,1573057160430469120,1573057160430469120,,1.572935095e+18,,2959397194,,957306920.0,,2022-09-22T21:10:27.000Z,Military age men mobilized at Moscow airport today. To get out of Russia.\n\nI remain a master strategist. https://t.co/yegNUxsCUp,en,Twitter for Android,32614,253,489,3572,everyone,False,,,,"[{""start"": 30, ""end"": 35, ""probability"": 0.9365, ""type"": ""Place"", ""normalized_text"": ""Moscow""}, {""start"": 66, ""end"": 71, ""probability"": 0.9939, ""type"": ""Place"", ""normalized_text"": ""Russia""}]",,,,"[{""start"": 105, ""end"": 128, ""url"": ""https://t.co/yegNUxsCUp"", ""expanded_url"": ""https://twitter.com/DarthPutinKGB/status/1572935094809108483/photo/1"", ""display_url"": ""pic.twitter.com/yegNUxsCUp"", ""media_key"": ""3_1572935092460191745""}]","[{""domain"": {""id"": ""123"", ""name"": ""Ongoing News Story"", ""description"": ""Ongoing News Stories like 'Brexit'""}, ""entity"": {""id"": ""1484601166080081920"", ""name"": ""Russo-Ukrainian conflict""}}]",[{}],"[""3_1572935092460191745""]",,,,,,,2959397194,2015-01-03T23:50:10.000Z,lukereddevil7,Unitedinho ⚽,🇫🇷 🤝 🇬🇧 || 🇩🇪 🇱🇺 || Metz\n☨ || 🇵🇱 ♥ 🇭🇺,,,,,,Sötétség,,https://pbs.twimg.com/profile_images/1542438914446721024/63Kt2ZRB_normal.jpg,False,670,2389,21,28793,,False,,,,,,,,,,,,,,,2022-09-22T21:10:32+00:00,https://api.twitter.com/2/tweets/search/stream?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type,2.11.3,,"""[{""id"": ""1572745850035802112"", ""tag"": """"}]"""
